Customer_ID,Name,Email,Spending ($),Frequency (visits/month)
CUST8157,Stephanie Perez,hillchelsea@johnson.org,18.712889555222812,6
CUST8158,Kathleen Wu,timothyleon@hotmail.com,24.960472701727156,11
CUST8159,Luke Daniels,fanderson@yahoo.com,20.834665942331977,7
CUST8160,Connie Maynard,edward17@hotmail.com,17.7285799064433,5
CUST8161,Andrew Myers,deborahtorres@gmail.com,23.217124286813856,11
CUST8162,Hailey Wall,amyhernandez@gmail.com,26.26286071748168,8
CUST8163,Antonio Hudson,dianamiller@hotmail.com,20.527706623042512,8
CUST8164,Deborah Garcia,fowlernicolas@pena.com,14.931856562627194,7
CUST8165,Erik Vasquez,qroberts@yahoo.com,18.388979216592773,11
CUST8166,Sandra Porter,jasmine67@yahoo.com,16.466418973352532,6
CUST8167,Katelyn Fuller,hopkinssteven@gmail.com,31.375669681350303,11
CUST8168,Joshua Diaz,ybrown@henson.com,15.629763256985617,14
CUST8169,Benjamin Rogers,moraleslisa@hotmail.com,8.625655779986165,12
CUST8170,Daryl Jordan,eanderson@gmail.com,18.075588340078305,6
CUST8171,Sonia Smith,fdunn@glenn.org,20.931780970557377,12
CUST8172,Lisa Giles,jonathan99@castro.com,20.164604720169315,11
CUST8173,Timothy Brooks,flemingcynthia@nguyen.com,20.89928553767018,14
CUST8174,Curtis Bryant,murphyanna@yahoo.com,13.601309044660674,12
CUST8175,Shelly Herrera,danielthomas@rodriguez.com,20.30819126359916,7
CUST8176,Kyle Chambers,amy80@gmail.com,15.047350331699805,10
CUST8177,Ashley Brown,nyoung@snyder.com,24.52634563908341,5
CUST8178,Jeremy Cooke,eperez@gmail.com,14.283781878825087,11
CUST8179,Christine Moreno,padams@yahoo.com,19.568559991441823,8
CUST8180,Bruce Gamble,justin81@clements.com,16.02724275267999,8
CUST8181,Larry Rivera,hailey43@gmail.com,24.7622867912698,13
CUST8182,Sheri Smith,stricklanddenise@johnson.org,17.648934934349082,11
CUST8183,William Gonzales,shawnmccoy@hotmail.com,14.74881782464567,12
CUST8184,Gabrielle Lee,lstuart@gilmore-baldwin.com,25.272480160719127,10
CUST8185,Anna Henry,thorntongregory@drake.com,10.034876415739433,6
CUST8186,Hannah Wong,dorothylarson@munoz.com,23.460839398275002,7
CUST8187,Ashley Reyes,justinwells@sanders.com,21.684354199897555,8
CUST8188,Joseph Hampton,jacquelinemckay@rodriguez-hayden.com,32.61248970811599,6
CUST8189,Christy Cooper,traciehanson@gonzalez-copeland.com,23.25336867646407,5
CUST8190,Cory Bird,john82@sweeney-fischer.info,22.503006685746527,13
CUST8191,Bryan Taylor,charlesoliver@hotmail.com,15.742119371287874,14
CUST8192,Nicholas Nguyen,danawatson@gmail.com,18.902905947364356,6
CUST8193,Brian Stewart,gordonmichael@baker-cruz.com,21.310719383292124,9
CUST8194,Allison Wise,john49@cruz.info,27.11040182262908,11
CUST8195,Ryan Mercado,wilsondonna@yahoo.com,16.154573370126528,6
CUST8196,Jordan Shaffer,walleranthony@valencia.org,10.808424626806291,10
CUST8197,Ryan Patton,wilkinsjohn@hotmail.com,20.361506925729064,14
CUST8198,David Cox,freemantracy@yahoo.com,12.033075756186829,12
CUST8199,Kathleen Edwards,jonathanbolton@yahoo.com,24.04742829900541,11
CUST8200,Shelly Bennett,rramirez@herman.biz,27.582039025367635,10
CUST8201,Shannon Williams,kimberlyhuang@hotmail.com,25.154222098551507,12
CUST8202,Sarah Smith,david98@gmail.com,17.482409098628686,6
CUST8203,Cody Bass,othomas@yahoo.com,28.10202992275158,8
CUST8204,Daniel Lewis,lopezjames@jenkins-marshall.info,16.160555107411998,8
CUST8205,Sarah Anderson,huntertodd@hotmail.com,15.086779209495438,11
CUST8206,Douglas Abbott,seanjohnson@gmail.com,27.147900202567122,11
CUST8207,Lori Jenkins,david06@hotmail.com,18.22242488319701,7
CUST8208,Victoria Olsen,patrickdixon@hotmail.com,20.79534366215992,8
CUST8209,Jasmine Jimenez,wward@yahoo.com,25.073125820935903,5
CUST8210,Susan Gomez,egrimes@hotmail.com,14.502622419082147,12
CUST8211,Denise Ford,emily32@baird.info,17.32821580276277,8
CUST8212,Carl Anderson,tateandrea@gmail.com,17.061578361291865,9
CUST8213,Matthew Mitchell,julielandry@cardenas-yu.com,18.834629121135222,9
CUST8214,Julia Green,medinajeffrey@hotmail.com,16.447734265051118,5
CUST8215,Julie Watkins,gregory99@potts.com,21.85951303766676,5
CUST8216,Brent Wright,maddoxriley@yahoo.com,21.79631351547503,11
CUST8217,Mario Adams,davidmarsh@hotmail.com,20.006124309846577,5
CUST8218,Christopher Smith,fordbenjamin@rogers.info,21.14426516968323,13
CUST8219,Luis Duncan,james99@gmail.com,16.72659055332069,10
CUST8220,Timothy Burch,owensjohn@thomas.com,20.105719741428068,5
CUST8221,Marcus Mooney,samantharodriguez@sanders.net,11.574423973770898,5
CUST8222,Richard Charles,kristin16@gmail.com,24.95000919927564,9
CUST8223,Kevin Matthews,christinanielsen@yahoo.com,17.1955692173114,7
CUST8224,Sandra Brown,wendy29@hotmail.com,17.409904858367412,12
CUST8225,Manuel Johnson,hollyarias@yahoo.com,15.32678704022831,12
CUST8226,Timothy Washington,thomas13@snyder.com,20.70021928078378,14
CUST8227,Mark Moore,hernandezstacy@yahoo.com,17.330993196208755,12
CUST8228,Robert Wiggins,jason35@hernandez.com,23.147966894596458,10
CUST8229,Carol Sanchez,bruce11@taylor.biz,14.750695555552467,9
CUST8230,Kevin Mitchell,nancybolton@hernandez.com,20.69082827895646,9
CUST8231,Nicholas Knight,brian33@yahoo.com,22.12815418104133,10
CUST8232,John Perez,vwilliams@gregory.com,23.984365724467324,10
CUST8233,Charles Williams,bwilliams@day-yu.com,23.333668245758048,14
CUST8234,David Cooper,fcurtis@lopez.com,15.465118817957125,13
CUST8235,Alyssa Morales,andersonsarah@myers-gonzalez.info,20.3398453044931,11
CUST8236,Kevin Cortez,mmartin@mann-harrison.com,19.479277205327364,10
CUST8237,Theresa Patterson,davidnorton@barnes-thornton.com,14.761487207258625,14
CUST8238,Kimberly Wilson,robert81@porter-baker.com,19.866860583424977,11
CUST8239,Randall Chandler,connorwallace@hotmail.com,13.029751694156717,7
CUST8240,Randy Mayo,andrew44@carter.com,21.176216487723277,6
CUST8241,Tommy Simpson,ronnie78@baker.com,26.02979918575071,14
CUST8242,Patricia Kent,rsims@yahoo.com,24.993703936591373,11
CUST8243,Alan Velez,adamli@perez.com,21.956750682482973,7
CUST8244,Ebony Franklin,bthomas@sullivan.com,21.292573022462605,8
CUST8245,Crystal Williams,veronica56@hotmail.com,19.426153210382985,6
CUST8246,Jeremy Griffin,rossmarc@lee.com,30.802181009017033,9
CUST8247,Monica Reyes,joshuaalvarez@adams.com,18.930024754592235,9
CUST8248,Michael Hoffman,ashley69@stevens.com,13.41656594605466,14
CUST8249,Pamela Mooney,matthew86@yahoo.com,23.814852670292574,14
CUST8250,George Johnson,sdougherty@yahoo.com,22.305141742671676,5
CUST8251,Samantha Banks,porterdakota@munoz.com,14.479407960415678,8
CUST8252,Joshua Garner,smithjames@gmail.com,18.015180476659907,7
CUST8253,Dr. Shawn Mcgee DVM,marcusrasmussen@white.net,20.845321259951678,11
CUST8254,Jennifer Wright,hernandezkevin@berg-steele.com,17.176887402073362,9
CUST8255,Christopher Jones,ashley01@herrera.net,24.587599031418108,10
CUST8256,Kathleen Burke,apage@hotmail.com,16.110033277125513,6
CUST8257,Christine Walker,christopher68@hotmail.com,18.743059264796212,5
CUST8258,Ryan Garcia,bradvelasquez@hotmail.com,17.89389846864568,7
CUST8259,Joshua Barton,vkelly@yahoo.com,22.252900382785196,14
CUST8260,Alyssa Yates,ekim@hotmail.com,23.163330008179837,7
CUST8261,John Johnson,christine14@green-bradley.com,22.245286150394136,14
CUST8262,Jesse Smith DDS,jenniferlindsey@gmail.com,10.766086724175073,11
CUST8263,Heather Taylor,jason50@yahoo.com,20.815748441868156,11
CUST8264,Charles Roberts,raymondbenson@hotmail.com,22.386375845141067,14
CUST8265,Trevor Adams,mendozatina@berry.biz,22.96113958313174,10
CUST8266,Timothy Harrison,dfisher@gmail.com,19.11263181674388,8
CUST8267,Michael Cox,feliciawilliams@martinez.info,20.11788374544517,12
CUST8268,Michelle White,bjohnson@yahoo.com,17.15674966111648,14
CUST8269,James Hebert,ithompson@yahoo.com,26.389824994463837,6
CUST8270,Stephen Burns,kyle74@gmail.com,13.292603150687262,11
CUST8271,Brenda Higgins,tylerpatel@gmail.com,22.258237060376644,5
CUST8272,Jennifer Shah,rholt@haley.com,15.024270253492173,12
CUST8273,Janet George,reidrobert@hotmail.com,17.602149821125323,9
CUST8274,Tanya Atkinson,ronald84@navarro.com,19.803338609838647,10
CUST8275,Julie Mendoza,foleyeddie@hughes.com,10.070824112793499,10
CUST8276,Kathleen Richardson DDS,mmcintyre@murray-green.com,13.034155923655895,5
CUST8277,Emily Cortez,jennifer97@gmail.com,11.993484100498973,11
CUST8278,Christina Sutton,lmolina@chapman.com,22.130002684466643,7
CUST8279,Michael Reed,olewis@yahoo.com,25.117838662491074,6
CUST8280,Jordan Rojas,gprice@vaughn.com,12.02049963929251,11
CUST8281,Melinda Walsh,yolandaperez@gmail.com,19.110151737159708,14
CUST8282,Drew Schmidt,esmith@yahoo.com,21.372651471528638,13
CUST8283,Alice Hernandez,stephenyoung@hotmail.com,21.351654765364312,8
CUST8284,Angel Ford,john39@larson.biz,30.043045341349092,11
CUST8285,Juan Dixon,whunter@massey-johnston.com,20.767929122089534,9
CUST8286,Joshua David,victoriapalmer@smith-lawson.biz,15.359667249533398,14
CUST8287,Timothy Patel,meghan92@yahoo.com,23.743810615870366,14
CUST8288,Kristine Mcclain,cheryl49@shah-suarez.net,27.956300687421344,11
CUST8289,Glenn Brown,christinelewis@hotmail.com,13.491448929889685,5
CUST8290,Lisa Pena,michael55@lewis.com,22.670695512118094,14
CUST8291,Anna Butler,matthewswesley@hotmail.com,20.142601097273275,13
CUST8292,Justin Holland,andrew98@gutierrez.biz,15.235553716619568,10
CUST8293,Penny Hanson,pnelson@gmail.com,16.8074152826882,12
CUST8294,Stephen Schultz,uperez@roberson.info,27.95813696554842,13
CUST8295,Breanna Torres,claire50@yahoo.com,23.863120104621686,5
CUST8296,Daniel Mayer,heather84@yahoo.com,22.125800452170992,9
CUST8297,Joseph Carter,kmiranda@yahoo.com,12.540510765449167,11
CUST8298,Regina Simmons,durantheresa@marquez-chandler.net,23.371310056436094,12
CUST8299,Dr. Melissa Ramsey,jason89@clay.info,25.58148314339136,7
CUST8300,Betty Montgomery,robert61@yahoo.com,13.170609216711036,12
CUST8301,Brett West,humphreymichael@molina-johnson.com,20.108747577710307,9
CUST8302,Elizabeth Rodriguez,ravenmartin@khan.net,25.040722846934727,5
CUST8303,Linda Rowland,buckmatthew@yahoo.com,24.366538501073645,8
CUST8304,Holly Sanchez,leahdavis@patrick.com,23.199853552850534,6
CUST8305,Wayne Perkins,laurenmartinez@soto.net,20.221974615494567,9
CUST8306,Shawn Gonzalez,susan42@hotmail.com,25.428309928160864,8
CUST8307,Zachary Gardner,cannontiffany@white.com,20.806303936913725,6
CUST8308,Thomas House,eric26@gmail.com,22.76258857312042,11
CUST8309,James Edwards,pgomez@yahoo.com,21.71644861090897,6
CUST8310,Tyler Smith,klinekatrina@schmidt.com,14.684252295798936,6
CUST8311,Kimberly Schroeder,robertsonelizabeth@gmail.com,15.39186408793266,8
CUST8312,Mary Martinez,ihernandez@powell-decker.net,12.740003883835989,9
CUST8313,Yolanda Scott,justinellison@hotmail.com,18.088152798581284,14
CUST8314,Olivia Hernandez,salazarcurtis@lang.com,24.059236038201394,7
CUST8315,Charles Rojas,robyn66@gmail.com,21.694854854219574,13
CUST8316,Kimberly Ruiz,jonathan09@pitts.com,19.837555418074885,14
CUST8317,Christopher Ware,maxwellanderson@yahoo.com,26.794463235776917,10
CUST8318,Chad Turner,cjenkins@garcia.com,18.48354829949696,12
CUST8319,Amy Terrell,gregory65@washington.com,22.79459073629598,9
CUST8320,Kevin Brown,scottsteven@davis.info,18.295394135816206,12
CUST8321,Paul Ramirez,draymond@gmail.com,12.51298288707406,14
CUST8322,Jacqueline Dominguez,webermichael@gmail.com,16.237262958078833,10
CUST8323,Tracy Thompson,jamesking@yahoo.com,16.104142555608966,11
CUST8324,Chad Davis,kevinchen@gmail.com,12.892480816920125,6
CUST8325,Gina Conner,meyerswalter@yahoo.com,19.239307167231637,10
CUST8326,Denise Banks,elutz@gmail.com,16.289555858148418,9
CUST8327,Marcus Zuniga,frankgarrett@yahoo.com,27.4874969856632,12
CUST8328,Scott Thornton,zwelch@yahoo.com,18.82871681448222,9
CUST8329,James Pearson,butlermichael@jimenez.biz,15.814681759404698,11
CUST8330,Ronald Bryant,tyler28@hotmail.com,14.560309895877253,8
CUST8331,Jennifer Nguyen,icannon@yahoo.com,14.391628807415655,6
CUST8332,Donald Holland,crojas@hotmail.com,24.388174759548136,7
CUST8333,Judy Wilson,mitchell12@yahoo.com,24.825305350165465,14
CUST8334,Logan Clayton,kelliegardner@gmail.com,10.014846431086381,8
CUST8335,Toni White,alyssa34@martin.info,30.815111132610426,7
CUST8336,Carla Mccormick,greyes@yahoo.com,20.384805717614746,11
CUST8337,Gina Harvey,kathleengarcia@gmail.com,25.111140221620765,9
CUST8338,Casey Bailey,hlarsen@gmail.com,15.987766635214802,7
CUST8339,Jessica Rosario,todd86@gill.info,15.078749179269382,7
CUST8340,Victoria Wallace,asmith@skinner.org,18.758154343951176,13
CUST8341,Scott Shaffer,diana69@grant-thomas.com,21.875961624536266,13
CUST8342,Sharon Boyd,patricia81@gmail.com,21.094772605090327,9
CUST8343,Jasmine Mcbride,doughertymichelle@juarez-mahoney.com,25.84704593716986,6
CUST8344,Morgan Phillips,jason63@gmail.com,11.157932631129325,14
CUST8345,Ryan Lang,smithmolly@hotmail.com,24.535396937738945,9
CUST8346,William Harris Jr.,catherine23@moore.com,22.56952744631165,8
CUST8347,Holly Sheppard DDS,mayorichard@williams.info,21.560664865096754,10
CUST8348,Robert Hensley,amartinez@gmail.com,13.264618801014315,14
CUST8349,Tracie Brooks,mphillips@jones-dudley.net,16.007648943254672,10
CUST8350,Timothy Parsons,jefferywalker@king-carlson.net,23.189426870219428,10
CUST8351,Wayne Webb,mackkurt@hotmail.com,7.719346349393479,11
CUST8352,Timothy Hardy,tperkins@harvey-romero.com,10.51724693873146,6
CUST8353,Anthony Brewer,stewartvanessa@gmail.com,22.297603868474056,8
CUST8354,Matthew Lee,rcook@yahoo.com,22.811622705853786,13
CUST8355,Maria Wilson,wbird@yahoo.com,16.274289154921686,9
CUST8356,Amanda White,gjimenez@gmail.com,16.25997244149788,5
CUST8357,Scott Moore,brian31@simon.info,24.756980443502016,10
CUST8358,Jason Lynch,tristan99@barker.info,24.43420651272299,9
CUST8359,Eric Cohen,cgarcia@gmail.com,18.301298327319007,6
CUST8360,Lisa Dorsey,hjones@lester.info,13.858863754971445,7
CUST8361,Isaac Davis,lorijensen@fitzgerald-lewis.biz,27.375534343008148,7
CUST8362,Laura Jimenez,mark86@yahoo.com,13.565183736796342,11
CUST8363,Lori Stein MD,wstevens@yahoo.com,23.379805823401906,9
CUST8364,Mr. Erik Campos,elijahharper@yahoo.com,26.001790837038705,13
CUST8365,Rebecca Brooks,nkline@morales.biz,19.96633111943367,5
CUST8366,Karen Smith,pknox@harris-wagner.org,17.0565049080206,7
CUST8367,Heather Rodriguez,johnallen@yahoo.com,11.929034275145415,14
CUST8368,Michelle Larsen,brewerkenneth@hodge-reeves.com,20.31187907951274,12
CUST8369,Kenneth Edwards,sanchezalexa@yahoo.com,12.685795419771395,7
CUST8370,Trevor Hayes,lindseychang@garcia-smith.net,21.53387886427664,7
CUST8371,Jonathan Johnson,wallacewillie@johnson.com,9.871196595373352,12
CUST8372,Michelle Murray,frhodes@gmail.com,11.616149118196898,14
CUST8373,Darrell Pearson,amberschwartz@davis-bishop.com,20.65747261728069,7
CUST8374,Stephen Pham,bowenjason@rose.biz,24.198328720162667,6
CUST8375,Katrina Jones,ritamiller@rangel-kramer.org,18.578357212557336,7
CUST8376,Eric Krueger,teresawood@shelton-fry.biz,25.253553929534636,6
CUST8377,Russell Ross,ibaker@clark.biz,17.19509146269356,12
CUST8378,Sophia Tran,millsdaniel@yahoo.com,30.88846163054182,9
CUST8379,Jennifer Juarez,watsonjoshua@stanley.com,13.345998098290945,7
CUST8380,Karen Martinez,grant05@cohen.com,16.435253497705624,12
CUST8381,John May,daniellebrown@yahoo.com,26.756372690756102,12
CUST8382,Nathan Kemp,aallen@gmail.com,18.708397127030004,8
CUST8383,Edward Richardson,thomas58@roberts.com,24.748167213262995,13
CUST8384,Michael Hamilton,amycook@hotmail.com,13.38960348314085,5
CUST8385,Eddie Russell,santosgregory@scott-burton.com,15.237470609459372,11
CUST8386,Deborah Castro,rharris@hopkins-conrad.com,22.989875641434445,9
CUST8387,Kara Williams,carsonanthony@hotmail.com,12.811429349965415,11
CUST8388,Jill Scott,leahluna@hardy-mcguire.biz,13.933626819412407,14
CUST8389,Cassandra Simon,eric44@hunter.biz,19.44375900510476,12
CUST8390,Jessica Velez,christopherlopez@gmail.com,26.588875061969297,7
CUST8391,William Pollard,christine89@gmail.com,21.835944564496266,7
CUST8392,Joseph Hunter,omoody@yahoo.com,18.95868195678255,5
CUST8393,Andrew Martin,david77@yahoo.com,20.822980379021217,9
CUST8394,Kim Horn,kelly30@jennings.com,11.30039619476717,12
CUST8395,Mrs. Jennifer Watson,patricksmith@weber.net,17.100807333811083,5
CUST8396,Tyler King,sbrown@house.com,22.20461460265574,6
CUST8397,Tina Flores,royrowland@wilkinson-olson.info,21.185505165538252,6
CUST8398,Lauren King,kenneth33@hotmail.com,23.058370598311885,14
CUST8399,Thomas Fleming,joseclark@yahoo.com,23.507444101741505,6
CUST8400,Alexis Morales,rachelhampton@oliver.com,21.13250071806838,9
CUST8401,Aaron Mcgrath,samantha98@yahoo.com,7.429915219544794,14
CUST8402,Stephanie Peterson,grantgilmore@wheeler.com,21.682312231187275,11
CUST8403,Amanda Miller,dakota42@hotmail.com,17.566744551267142,7
CUST8404,Lauren Walker,clifford04@pitts-blankenship.com,18.06704379350137,5
CUST8405,Glenn Nelson,cindyfox@gmail.com,18.139638367758145,13
CUST8406,George Reyes,scottmcclure@gmail.com,21.458885837652904,13
CUST8407,Curtis Mcclain,barbarawiggins@anderson.com,12.650841554103586,8
CUST8408,Andrea Vaughn,jeffreystone@bernard.com,11.420416385686048,9
CUST8409,Dustin Hunter,eileenmelendez@gmail.com,13.809568960576904,8
CUST8410,Beth Harrington,williamscory@hernandez.biz,24.597691906633067,12
CUST8411,Carmen Nguyen,thomasalyssa@garcia-martinez.info,17.814132791708566,5
CUST8412,Calvin Macias,scottcooper@yates.net,22.52746492331968,8
CUST8413,Elizabeth Washington,aliciastephenson@stone.org,22.399695166442854,8
CUST8414,Gabriela Bond,johnstonlori@gmail.com,21.98384683053195,7
CUST8415,Karen Scott,christinaoneill@hotmail.com,22.63346883896406,8
CUST8416,Jasmine Montgomery,maria04@yahoo.com,17.388630010940755,11
CUST8417,Brooke Clark,jeremiahreid@gmail.com,23.34405973541058,9
CUST8418,Richard Jones,lwaller@gmail.com,21.909193394292263,7
CUST8419,Shannon Lynch MD,williamsgina@patton.com,12.069116207505841,10
CUST8420,Stephanie Brown,torr@gmail.com,20.297048650668533,14
CUST8421,Nicole Burgess,christopherwagner@gmail.com,19.253360322163662,13
CUST8422,Glenn Jones,natalieyates@novak-snyder.com,22.314418209840063,7
CUST8423,David Davis,irogers@deleon.com,20.128485603809185,6
CUST8424,Julie Davis,kennethroberts@potter-moore.org,18.801697562426433,13
CUST8425,Betty Richardson,amy77@cruz-hill.com,27.781706331479768,9
CUST8426,Connie Doyle,jeffreynichols@moreno.com,23.038883348805147,14
CUST8427,Perry Munoz,cthomas@hotmail.com,20.203210603362276,9
CUST8428,Michelle Landry,fosterjeffrey@martinez.com,14.407247586970211,11
CUST8429,Ivan Eaton,hartnicole@hotmail.com,20.603072825034523,6
CUST8430,William Robbins,qkirk@yahoo.com,15.733746911413593,14
CUST8431,James Yang,stephensonjoanne@gmail.com,11.735459268804634,9
CUST8432,Alexis Mcneil,kristopher40@osborne-cunningham.com,17.96691928082537,12
CUST8433,Terry Martinez,ylamb@gmail.com,18.27626679198557,12
CUST8434,Austin Miller,sharonstevens@williams-cooper.com,25.148582674091728,14
CUST8435,Kimberly Roberts,sandovaltiffany@hotmail.com,24.86754499218242,11
CUST8436,Cathy Smith,lauren85@gordon-lam.net,23.345980773608012,9
CUST8437,Jennifer Fisher,hayeswilliam@yahoo.com,19.56082923151897,8
CUST8438,Kevin Bailey,tlowe@hotmail.com,19.629450681485757,6
CUST8439,Daniel Young,mark31@stevenson.info,22.77665430742568,6
CUST8440,Ryan Lopez,greenpaul@yahoo.com,23.21631089483369,7
CUST8441,Lisa Richardson,craigsimon@adams-jackson.com,21.78226299554823,7
CUST8442,Joshua Miller,darren84@jones.com,22.54280680554861,11
CUST8443,Nicole Benitez,barnesmatthew@green-reyes.com,19.660680201739666,10
CUST8444,Robert Stanley,walterandrew@gmail.com,18.589135638251875,5
CUST8445,Michelle Jones,bmorse@cooper-williams.biz,8.898194693038427,10
CUST8446,Karen Owens,raymond75@hotmail.com,18.29966981144662,9
CUST8447,Mr. Jacob Burns,ujensen@harris-houston.com,16.38693777349537,10
CUST8448,Timothy Pearson,davidlewis@schultz.org,20.48739060314392,12
CUST8449,Debbie Medina,nholmes@snyder.com,16.618198881983748,5
CUST8450,Jody Brown,charris@yahoo.com,20.686471388994587,10
CUST8451,Joshua Ruiz,simonnichole@yahoo.com,10.676982016785818,8
CUST8452,Karen Evans,geraldgibbs@brewer.com,15.180966533466435,13
CUST8453,Robert Hernandez,riverasusan@morales.net,16.42425637487932,14
CUST8454,Christina Morton,zmartinez@lee.com,14.7503162022536,12
CUST8455,Patrick Taylor,lloydcheryl@hotmail.com,35.58956451316097,11
CUST8456,Margaret Hodges,mauricepadilla@gmail.com,9.85363000320243,7
CUST8457,Michael Gomez,rodgersmonique@perry.com,23.377008467791427,13
CUST8458,Ashley Lane,theresajones@alvarado.net,24.98006188321076,7
CUST8459,Barry Allen,nathan61@hotmail.com,17.792575511467962,10
CUST8460,Andrea Houston,howard08@gmail.com,21.660077378136847,6
CUST8461,Amanda White,cynthia30@yahoo.com,23.052283454670714,12
CUST8462,Richard Smith,michellejordan@miller.com,20.678330807569456,5
CUST8463,Kathleen Warner,cassidyhendricks@hill.com,11.172185743720203,5
CUST8464,Kyle Mann,uwhite@hotmail.com,22.03555742187549,12
CUST8465,Brittany Casey,drewmcknight@yahoo.com,24.855696344196062,13
CUST8466,Theresa Henry,kylebyrd@hamilton.com,30.31809691389624,14
CUST8467,Anna Tanner,tdavila@hotmail.com,13.107219301729199,13
CUST8468,Keith Hubbard,xschaefer@hotmail.com,19.13850340386829,12
CUST8469,Shannon Mitchell,romeroemily@yahoo.com,19.8581571859841,14
CUST8470,Bryan House,pearsondakota@gmail.com,19.50187041476887,12
CUST8471,Richard White,avalencia@yahoo.com,11.632625215750261,8
CUST8472,Pamela Mays,dowens@english-stevens.com,25.509841922117573,12
CUST8473,April Wilson,barneselizabeth@gmail.com,24.983907803463346,11
CUST8474,Jonathan Sanders,randerson@gmail.com,21.883041382507542,13
CUST8475,Elizabeth Lane,torrespaul@hernandez-johnson.com,17.872607237998114,14
CUST8476,John Jones,morganrobert@porter.com,18.92233316299562,12
CUST8477,Christina Chapman,bonnie16@brown-roberts.com,18.568142744160802,14
CUST8478,James Bowen,rachelharris@gmail.com,13.045909481381614,6
CUST8479,Kevin Hale,jennifer97@gmail.com,23.50445101439772,12
CUST8480,Mr. Paul Perry,debra25@gmail.com,20.1194639770471,12
CUST8481,Tamara Thompson,briankline@gmail.com,23.43352890743693,14
CUST8482,Christine Kim,hrodgers@yahoo.com,21.294144158384405,14
CUST8483,Anita Schultz,antoniojohnson@hotmail.com,14.972858965499668,13
CUST8484,Mr. Mark Turner,jmacdonald@hotmail.com,15.373606170394503,7
CUST8485,Scott Stein,longanthony@gmail.com,26.5685981256771,12
CUST8486,Chad Hicks,freemandanielle@olson.com,22.79860771619071,12
CUST8487,Michael Vaughan,charles61@hotmail.com,18.099238065159156,14
CUST8488,Cynthia Chavez,patricia47@taylor.com,22.80192040803592,8
CUST8489,Julie Garza,hunterhannah@stewart-evans.com,15.64302401201623,9
CUST8490,Mrs. Virginia Weber,millersean@foley.info,25.428463114513765,6
CUST8491,Ashley Jones,currysamantha@hotmail.com,13.212420125379039,10
CUST8492,Anna Lynch,odonnelljodi@davis.com,20.983881351335,14
CUST8493,Jeanette Page,nwhite@stone.com,19.31727224046798,13
CUST8494,Barbara Henry,amandamoore@webster.com,20.065045536049368,7
CUST8495,Nicholas Espinoza,wadehannah@hotmail.com,23.25575116700569,10
CUST8496,James Harris,brianna66@gutierrez.com,25.00526908414543,12
CUST8497,Randall Lewis,vho@yahoo.com,17.939250798492274,6
CUST8498,Jerry Porter,carralisha@rhodes-carr.com,10.042882555085757,14
CUST8499,Russell Hayes,qarnold@hotmail.com,11.41611509665567,5
CUST8500,Valerie Holmes,warrenpreston@hotmail.com,18.08982797956703,10
CUST8501,Sarah Merritt,levi06@robertson-wiley.com,20.171372799594426,7
CUST8502,Jesus Hall Jr.,kcruz@yahoo.com,21.876592231423647,6
CUST8503,Julie Flores,mariah12@oneal-dickerson.biz,20.956632493034714,14
CUST8504,Jennifer Morris,qlopez@hotmail.com,24.452565225773803,12
CUST8505,John Henderson,carrkaren@whitaker-harris.biz,29.008077533961576,13
CUST8506,Joseph Rogers,david36@gmail.com,20.481127788889477,11
CUST8507,Juan Riley,jeffrey63@wall.org,21.804335974450332,13
CUST8508,Jared Miller,ewilcox@avery-reynolds.com,16.17391691169921,11
CUST8509,Bobby Alvarado,baileywilliam@wells-lyons.net,20.274372243363757,7
CUST8510,Charles Parker,dhart@hunt.org,21.03437122026921,5
CUST8511,Dominic David,meganrasmussen@hotmail.com,20.769939796352404,5
CUST8512,Robin Cole,brownamber@yahoo.com,16.246552004720826,9
CUST8513,Jason Walker,davidstewart@ibarra-cummings.com,20.82468080592644,13
CUST8514,Gary Booth,cherylpacheco@hotmail.com,20.45864002552982,14
CUST8515,Stacy Romero,ghoward@yahoo.com,21.583944928028142,10
CUST8516,Tyler Martin,stephanie42@hays.biz,17.9972552486327,6
CUST8517,Ana Rodriguez,emilyavery@watson-rodriguez.com,20.054517806693095,10
CUST8518,Deborah Smith,georgenewton@gmail.com,30.885574371607834,8
CUST8519,Andrea Moore MD,ymcpherson@gmail.com,20.27263182883684,13
CUST8520,Mr. Carlos Reynolds,diana41@park.com,25.354877396758233,14
CUST8521,Gina Elliott,pattersonsandra@freeman.com,27.12735668932629,7
CUST8522,Melissa Holder,smithjack@reese.com,12.7373564852011,11
CUST8523,Nathan Rose,travisbrown@boyd-kennedy.biz,19.003250243847294,14
CUST8524,Mary Jordan,garciamichael@yahoo.com,19.230020894981724,12
CUST8525,Wesley Carrillo,sean86@hotmail.com,30.07092049455519,6
CUST8526,Lindsey Parker,jwells@hotmail.com,29.41493566456605,14
CUST8527,Elizabeth Sanchez,jonathancalhoun@mejia-smith.com,12.731676946718277,11
CUST8528,Sara Smith,wmoreno@gmail.com,14.971064605226866,9
CUST8529,Taylor Berry,michelefrank@hotmail.com,26.12707973309295,5
CUST8530,Jeffrey Rodriguez,garyfowler@wright.biz,17.387902530921597,11
CUST8531,Dr. James Olson DDS,nolansteve@smith.com,23.24241578068666,14
CUST8532,Bruce Watkins,wwalter@bradley.info,18.90528507294285,12
CUST8533,Michael Rice,michelle46@butler.com,14.644106270646096,5
